building_id,mae,rmse,cvrmse,wape,cold_start
196,0.01557979455718314,0.02191782896953508,2.1935001215228693,1.599024968560218,False
212,0.028522663859466075,0.03609920802903606,3.5394297388063363,2.8172036558746933,True
216,0.011585052391058963,0.016041389274964304,1.5971784081220846,1.124589430626558,True
228,0.015107435380568636,0.02686092198328921,1.9098515375763354,1.4385704637706458,False
231,0.012927635501607608,0.017038745888597343,1.7350460325193398,1.3132385814524794,False
236,0.013326767608709164,0.01761258795233883,1.752747828894624,1.3138183814415232,False
266,0.012347420223793879,0.01666725487594688,1.6303120246060085,1.1569674567308004,False
294,0.01847365322659993,0.029716069934143368,3.1971788651450215,1.8900952611991735,False
301,0.020167238446847254,0.030420384237034904,2.948671287184927,2.0622906153514196,False
313,0.018604870218622088,0.02977865353953388,2.7768399914935333,1.7465409006238382,False
327,0.016529822957114127,0.02773302266956349,2.7040539410771007,1.6569912388496748,False
331,0.023213855128471485,0.03535134604587481,8.525344574878085,3.0886357429054234,False
356,0.07513924949937452,0.09761827354880771,17.019369189623816,13.98175990992803,False
400,0.019830173992173218,0.03135617977175354,3.076320111537443,2.052972414950838,True
468,0.018411755539794045,0.029114457982318626,2.751529496402488,1.8592786989322663,False
474,0.019123011094286303,0.029620504061360024,3.0572679621969487,2.0564055602458233,True
480,0.019625448283310903,0.03065750983695351,3.0912199998835095,2.0592745568416193,False
503,0.019268894798146856,0.03219318457923536,3.061368138335116,2.047420264480892,False
519,0.0414751353084972,0.05871425646429201,4.900690361447953,3.7898644197896547,False
524,0.0164828601848401,0.028321847961266442,2.845216519056901,1.6533779283601335,False
539,0.1256174494064607,0.19167281981913312,17.139662363848526,12.070555105881246,True
540,0.0169807759720044,0.029054872462401526,2.8158767265189155,1.71864767853455,False
545,0.01609331613822082,0.027493181285631416,2.7520288226689114,1.6253279743322993,False
548,0.020026550126714514,0.03140986441389709,3.4218630218873773,2.1180706370735063,False
879,0.017304835874922743,0.03194719985149146,2.811521328770563,1.6765904753887197,True
892,0.012768273773969947,0.028231132648508007,2.8604340258118732,1.2924648849558813,False
901,0.013401646260320211,0.028902472777966058,2.5234759477476296,1.2794216362539745,True
907,0.014097916313815743,0.028710304765485924,2.5233069403834687,1.3815247541370341,False
908,0.012757936840093501,0.028380717830088546,2.187670799347148,1.157587719156159,False
936,0.014623231818369303,0.029867788076644055,2.927868992185274,1.5357174085946657,False
947,0.014566307024169807,0.029617794403048937,2.551075502106823,1.4121422095926566,True
952,0.013224663438350126,0.02853239808362062,2.483620091763747,1.2798856220372403,False
1087,0.024944532715372086,0.03619715745694151,3.650503570844723,2.4366903416074766,True
1091,0.020384821064058086,0.030961795135777917,3.3610196276633704,2.0963557765337435,False
1093,0.023755001056927783,0.03474576300467117,3.4593847331836702,2.2927584141872037,True
1128,0.020024697149214947,0.030867067066606985,3.065563457631353,2.007823276840058,False
1141,0.020603178685355477,0.032516321576803196,3.4260815676484193,2.138220649125937,False
1152,0.022529940884464323,0.036889120146707574,3.47161218506675,2.1788339908767385,False
1154,0.02225097354826998,0.035339934340852926,3.5282665686413486,2.208355473901162,False
1158,0.01997159025792556,0.0317931988015158,3.3869284385344423,2.0386968254329028,False
1167,0.02047034735490998,0.03250682870284507,3.5380003303907106,2.0675435203797994,False
1191,0.023977168331190388,0.03780979565848794,3.779039195879361,2.4013534606785134,False
1193,0.01996891308087517,0.0313408414859071,2.9781263916478706,1.807630881334833,False
1211,0.01995079397438146,0.03200473904635328,3.385838629234892,1.923326726868867,False
1215,0.020338350038944353,0.029819749167280536,3.5442269766912076,2.1299303444741677,False
1218,0.021992311138855546,0.03403997263240178,4.316418373293308,2.3455307704442734,False
1220,0.021966837335887383,0.034097773264922894,3.6267021031277706,2.25002461992715,True
1235,0.019436676419243317,0.036775481322329696,2.393920365025766,1.5608181144509525,False
1255,0.02017170607801005,0.029696290759737447,2.9390639302817085,2.0182685120309767,False
1262,0.016989910669564255,0.025680325634735744,2.1374501731680646,1.5665220684219205,False
1267,0.019835193606618725,0.036282945880628,2.662931946464615,1.6925661961744825,False
1268,0.02176016613646415,0.03763728316839313,2.854744762125476,1.949074702233578,False
1293,0.019721200441539556,0.03453789701275896,2.123753688759903,1.6234281577576484,False
1317,0.01825319603235463,0.030374048266292676,2.506339503747961,1.68227083204999,False
1334,0.028853195669588088,0.0381874387267715,3.5429708346326283,2.6910563052086096,False
1341,0.031933916044185835,0.04367014426995608,6.343877202897419,3.861008018908152,False
1375,0.024927211169721956,0.032476519594871175,3.289614312480215,2.4977498969484104,True
1407,0.03869325343040948,0.04892414381133819,4.163022063078841,3.409419250331132,False
1419,0.026318082880009527,0.03623878812753404,3.8759878944626154,2.8399725283377713,False
1447,0.026404518298788666,0.03427621317202862,3.3860499385740095,2.5882251291556337,False
