model,seed,curve_index,strategy_raw,strategy,epochs_ran,requested_epochs,stopped_early,final_train_loss,final_val_loss,best_val_loss,n_train_points,n_val_points
PatchTST,42,116,FTL,1. FTL,10,,,0.1077491713758447,1.2640758009254933,0.3411116947978735,10,10
PatchTST,42,117,FTL,1. FTL,10,,,0.047969413701656874,0.006044397242367268,0.005498639643192292,10,10
PatchTST,42,118,FTL,1. FTL,10,,,0.043268490418650433,0.1725411402620375,0.06521603198722005,10,10
PatchTST,42,119,FTL,1. FTL,10,,,0.0026080898393505835,0.005337022785097361,0.004711986593902111,10,10
PatchTST,42,120,FTL,1. FTL,10,,,0.0012135474079339953,0.002545070078384171,0.001847266565046964,10,10
PatchTST,42,121,PatchTST pretrain-sweep,pretrain-sweep,5,,,0.16282584140699174,,,5,5
PatchTST,42,122,PatchTST FTL pretrain-sweep,FTL pretrain-sweep,10,,,0.08686591292097963,0.08568046689033508,0.06191945612430572,10,10
PatchTST,42,123,PatchTST FTL pretrain-sweep,FTL pretrain-sweep,10,,,0.037979464528723784,0.13754646569490434,0.09825354814529419,10,10
PatchTST,42,124,PatchTST FTL pretrain-sweep,FTL pretrain-sweep,10,,,0.007614352479122761,0.020682344287633894,0.017863484248518944,10,10
PatchTST,42,125,PatchTST FTL pretrain-sweep,FTL pretrain-sweep,10,,,0.02616473697226868,0.03659508675336838,0.02789779260754585,10,10
PatchTST,42,126,PatchTST FTL pretrain-sweep,FTL pretrain-sweep,10,,,0.004574998739985674,0.009975471179932355,0.009975471179932355,10,10
PatchTST,42,127,PatchTST FTL pretrain-sweep,FTL pretrain-sweep,10,,,0.004734324427008588,0.01127302821725607,0.01127302821725607,10,10
PatchTST,42,128,PatchTST FTL pretrain-sweep,FTL pretrain-sweep,10,,,0.004139338155607706,0.010329909063875676,0.00918237742036581,10,10
PatchTST,42,129,PatchTST FTL pretrain-sweep,FTL pretrain-sweep,10,,,0.006296473551480993,0.008476250246167183,0.0036567887710407376,10,10
PatchTST,42,130,PatchTST FTL pretrain-sweep,FTL pretrain-sweep,10,,,0.013842899436863053,0.020522500611841677,0.018905875273048878,10,10
PatchTST,42,131,PatchTST FTL pretrain-sweep,FTL pretrain-sweep,10,,,0.04440442603939594,0.27094898402690887,0.2141105192899704,10,10
PatchTST,42,132,PatchTST FTL pretrain-sweep,FTL pretrain-sweep,10,,,0.05453756566192238,2.091954675316811,1.7177569013834,10,10
PatchTST,42,133,PatchTST FTL pretrain-sweep,FTL pretrain-sweep,10,,,0.018615347880940773,0.025968096256256103,0.025968096256256103,10,10
PatchTST,42,134,PatchTST FTL pretrain-sweep,FTL pretrain-sweep,10,,,0.05994309506159488,0.0069094177335500715,0.0069094177335500715,10,10
PatchTST,42,135,PatchTST FTL pretrain-sweep,FTL pretrain-sweep,10,,,0.009107328989217437,0.03667299672961235,0.01200628038495779,10,10
PatchTST,42,136,PatchTST FTL pretrain-sweep,FTL pretrain-sweep,10,,,0.034619077606010566,0.24178905725479127,0.2325804615020752,10,10
PatchTST,42,137,PatchTST FTL pretrain-sweep,FTL pretrain-sweep,10,,,0.0041962215174645755,0.034193614162504674,0.017634137868881225,10,10
PatchTST,42,138,PatchTST FTL pretrain-sweep,FTL pretrain-sweep,10,,,0.00375807906979276,0.011323140412569046,0.008716363906860352,10,10
PatchTST,42,139,PatchTST FTL pretrain-sweep,FTL pretrain-sweep,10,,,0.006682716840045239,0.04522013023495674,0.01919696144759655,10,10
PatchTST,42,140,PatchTST FTL pretrain-sweep,FTL pretrain-sweep,10,,,0.07942511369966394,0.04547642044723034,0.043928539976477624,10,10
PatchTST,42,141,PatchTST FTL pretrain-sweep,FTL pretrain-sweep,10,,,0.008454762151183218,0.017578044575789282,0.015396179931779061,10,10
PatchTST,42,142,PatchTST FTL pretrain-sweep,FTL pretrain-sweep,10,,,0.020079805003352928,0.03535546131432057,0.03188967891037464,10,10
