building_id,mae,rmse,cvrmse,wape,cold_start
196,0.00728076449263422,0.0192141225700485,0.8703960969133673,0.6846340748038194,False
212,0.024657233874513976,0.02968310254770665,2.9332120391825165,2.4495771593323723,True
216,0.005521203853691627,0.007186928064165788,0.8457841890680655,0.5887789742875824,True
228,0.008752358581916371,0.011067156828337713,1.0850127291183724,0.8695631705250303,False
231,0.005726368249848326,0.0074952351836584915,0.7839002907541328,0.5909217525156585,False
236,0.006293615066686477,0.007891802777976895,0.8999351726982919,0.6729064115135525,False
266,0.005758839091198063,0.007151944828782911,0.8306504689008815,0.6058537606788309,False
294,0.0060869153961544764,0.008015555114430731,0.757716471665788,0.5718676920274436,False
301,0.007006741974884567,0.008755979141228356,0.8946038876815832,0.7174318126487008,False
313,0.007807189798397204,0.009961465864279258,0.9340539921087848,0.6750226455341118,False
327,0.005419879443889136,0.006886780655055576,0.7434919449404994,0.562335377920052,False
331,0.012472028724717615,0.01819090367865832,6.469226718945702,2.2058439161974897,False
356,0.10019702845157291,0.12812284084678782,30.635368230177782,22.364143491187864,False
400,0.010869996704533931,0.013371221434570086,1.3976841209939805,1.1352401614698144,True
468,0.0055909288533316755,0.007194448679213608,0.7975487507895035,0.5879487445296888,False
474,0.010393650088595288,0.012844228033167619,1.4016432450908494,1.1227572267249697,True
480,0.010876577052365489,0.01379364032388103,1.5460425286027246,1.1765010998012269,False
503,0.009377752445121835,0.013638513295718854,1.22967219657233,1.0022361871218037,False
519,0.02695504865817558,0.03324736762634361,3.0019966850668354,2.53569160337459,False
524,0.0053905928608806095,0.006798176600455854,0.68422812790456,0.5412225625948118,False
539,0.15704359702349463,0.28271252068366776,18.88507664952789,11.317251956837476,True
540,0.00670628439070741,0.008501806764509528,0.9193741775356031,0.6942911694338799,False
545,0.005541743332364247,0.0070508609148993585,0.7338575902389873,0.5634185912570967,False
548,0.010898698590145629,0.013605526947002473,1.4350237781103057,1.1263596179335806,False
879,0.008288105042771889,0.011369630555772992,1.1694053943816867,0.8479865163641973,True
892,0.004327150322837957,0.007455223258770453,0.7947208014022912,0.4423899290410559,False
901,0.004873745950403752,0.007842073640241202,0.7576236082361812,0.48793330417911474,True
907,0.005256603633781088,0.007852731998726891,0.7802631945977643,0.5314849476533072,False
908,0.004366398174404864,0.007588298604293191,0.6923121869101755,0.4253458458880228,False
936,0.006321294884745293,0.009204315431297258,0.9919558613367931,0.6814969800820898,False
947,0.005125392433128592,0.007714476871311388,0.7684661589953963,0.5257565477426389,True
952,0.004914394504698951,0.007934247355851454,0.8102446554860391,0.502827081873086,False
1087,0.009699193381228675,0.012473194142004434,1.1238971173574812,0.8910054919238646,True
1091,0.006903093892144508,0.00914564446875181,1.0833237013118664,0.7577492790740621,False
1093,0.00917819674617481,0.011724948089223078,1.1104300559551779,0.8753254049772008,True
1128,0.0038797652093520833,0.005231185584882477,0.5357045963392444,0.3936554872344665,False
1141,0.007541425135383035,0.00909043651078032,1.0125713251643014,0.8044595713434013,False
1152,0.005364777882750166,0.006688798932701716,0.6867426492813179,0.539592000725101,False
1154,0.008323128620251436,0.010572646237378669,1.1151519041210551,0.837766795429992,False
1158,0.006369724014865606,0.008551155407390765,0.9955820050126365,0.6941190385881932,False
1167,0.005807251386117015,0.0076899407415026,0.7570191485674169,0.5378038312527144,False
1191,0.007856474991573261,0.011584737824598408,1.505002982461754,0.8871249623793699,False
1193,0.004917579531898765,0.006453656609342304,0.7551420986727639,0.49670070768423424,False
1211,0.005491643950282932,0.0071077019906696905,0.6999641410977872,0.5199369895835444,False
1215,0.004446839911210178,0.0056750739326555475,0.6111256825894944,0.4576465876286021,False
1218,0.007531306614473756,0.010881665698209718,1.7916752709603918,0.9023691647573643,False
1220,0.007804355073672114,0.010364900268906359,1.3270067053221508,0.8746223419156596,True
1235,0.006993907502601409,0.009949382854265072,0.8331273265879674,0.621478096522438,False
1255,0.006376688237218426,0.008440757916085773,0.7956262767667555,0.6144717578435005,False
1262,0.005357283088649621,0.007295552810514688,0.6764327480536139,0.4878427324211192,False
1267,0.0077183082904629784,0.010827982728122208,1.0658026415120803,0.7475991465818634,False
1268,0.007501512288368932,0.010439768157210353,0.8669478115329556,0.6560551365789189,False
1293,0.0050827577109681865,0.008190534476728326,0.5944905212099411,0.4378854650078554,False
1317,0.007724234238759511,0.009922574565330697,0.9153457622423644,0.7337534742883597,False
1334,0.010879825440873007,0.01329192782908757,1.3847460428311633,1.0919948113487115,False
1341,0.014879928817306652,0.018472008400680896,2.332645409294382,1.6569207619147093,False
1375,0.010474609710005555,0.012343838587992014,1.2840630723480346,1.066018711279522,True
1407,0.012467701426451244,0.0149866394075356,1.500348303692955,1.2167114876293796,False
1419,0.012703833199986064,0.016161289886855005,1.6326985895459223,1.3321134637955871,False
1447,0.00970904913352738,0.011433465527143931,1.1419024915935911,0.9607718388599026,False
