building_id,mae,rmse,cvrmse,wape,cold_start,Strategy
266,20.205427169799805,25.484547439637318,34.4137,27.284904,False,Fed-SimTL
294,15.922172546386719,19.25937969028825,33.308296,27.536732,False,Fed-SimTL
301,5.0651373863220215,5.731195633858147,16.228315,14.342321,False,Fed-SimTL
313,17.667057037353516,24.468527996278965,43.414394,31.346575,False,Fed-SimTL
327,54.0186653137207,56.30386960433426,39.09074,37.50416,False,Fed-SimTL
331,111.8922119140625,221.0344288793038,128.21248,64.90382,False,Fed-SimTL
356,9.83515739440918,10.172731893750514,1007.0268,973.60925,False,Fed-SimTL
400,2.477999687194824,3.1432704127443882,14.235929,11.222905,True,Fed-SimTL
468,10.677224159240723,13.144492941994699,26.25974,21.330694,False,Fed-SimTL
474,3.4285449981689453,4.014895599262032,31.483469,26.885504,True,Fed-SimTL
480,3.4252007007598877,4.025614503190277,23.512306,20.005484,False,Fed-SimTL
503,6.570641040802002,7.034860184289379,56.083412,52.382553,False,Fed-SimTL
519,621.8638305664062,643.4138685558464,66.18801,63.97116,False,Fed-SimTL
524,54.25930404663086,55.88130251437528,39.221207,38.08278,False,Fed-SimTL
539,7.657632827758789,8.012134409165098,143.76787,137.40677,True,Fed-SimTL
540,93.61444091796875,97.04769888758311,44.480167,42.90659,False,Fed-SimTL
545,26.494922637939453,28.940558187483617,33.351322,30.532953,False,Fed-SimTL
548,3.408320426940918,4.344151320545911,23.706633,18.599672,False,Fed-SimTL
879,108.2856674194336,109.4927758747124,44.737186,44.24398,True,Fed-SimTL
892,48.11703872680664,50.40945142499321,38.357758,36.61341,False,Fed-SimTL
901,59.23918151855469,60.795210479013065,38.001358,37.02873,True,Fed-SimTL
907,18.389671325683594,19.519295560289102,27.66046,26.05969,False,Fed-SimTL
908,35.14546203613281,39.351063843128024,36.387318,32.498463,False,Fed-SimTL
936,7.696526527404785,8.042663775938477,61.54511,58.89636,False,Fed-SimTL
947,17.484071731567383,18.260052146544687,27.4326,26.266823,True,Fed-SimTL
952,59.66792297363281,61.456672602914935,38.220314,37.10788,False,Fed-SimTL
1087,7.008934020996094,7.974114979393629,32.90624,28.92329,True,Fed-SimTL
1091,92.84154510498047,98.05292436517384,46.517612,44.045265,False,Fed-SimTL
1093,6.988099575042725,7.964956540014903,34.700863,30.444998,True,Fed-SimTL
