Strategy,building_id,cold_start,mae,rmse,cvrmse,wape
FedMetaTL,196,False,6.185688018798828,7.628788241534804,18.93328,15.351765
FedMetaTL,212,True,597.0120849609375,598.7050870420261,64.330154,64.14825
FedMetaTL,216,True,48.28193283081055,56.18993537895043,38.468285,33.054375
FedMetaTL,228,False,6.626629829406738,7.71497626468471,25.62527,22.01033
FedMetaTL,231,False,15.672322273254395,16.15690260257158,20.680595,20.060343
FedMetaTL,236,False,7.6307525634765625,9.390197236383461,16.654652,13.534066
FedMetaTL,266,False,16.614442825317383,21.609581185748084,29.18104,22.43573
FedMetaTL,294,False,11.904741287231445,15.009077250195755,25.957573,20.588753
FedMetaTL,301,False,2.321044445037842,2.891413235804095,8.187257,6.5722136
FedMetaTL,313,False,15.765894889831543,20.840358841455323,36.976948,27.97335
FedMetaTL,327,False,47.18583679199219,49.86409018757261,34.61972,32.760254
FedMetaTL,331,False,110.52786254882812,219.01444729743287,127.04078,64.11242
FedMetaTL,356,False,15.60090160369873,15.870750519301172,1571.0892,1544.3762
FedMetaTL,400,True,4.787858486175537,5.303993865157732,24.021883,21.684296
FedMetaTL,468,False,6.707157135009766,8.78535989717833,17.551174,13.399391
FedMetaTL,474,True,8.772028923034668,9.137859323849375,71.65604,68.787315
FedMetaTL,480,False,7.21565580368042,7.7840056538105555,45.463844,42.144302
FedMetaTL,503,False,11.846212387084961,12.087665772114953,96.365456,94.440544
FedMetaTL,519,False,631.957275390625,652.8212571217331,67.15575,65.009476
FedMetaTL,524,False,47.007232666015625,48.831974848229564,34.27352,32.992794
FedMetaTL,539,True,12.401671409606934,12.730494519957041,228.43301,222.53268
FedMetaTL,540,False,87.25325775146484,90.98928401019265,41.703396,39.99105
FedMetaTL,545,False,20.822629928588867,23.738598465977436,27.356544,23.996159
FedMetaTL,548,False,6.204139232635498,6.9672130035871245,38.02104,33.85684
FedMetaTL,879,True,103.5546875,104.86861664870239,42.84782,42.310966
FedMetaTL,892,False,40.683448791503906,43.11660074455806,32.808456,30.957014
FedMetaTL,901,True,51.97577667236328,53.93513945080818,33.71332,32.488586
FedMetaTL,907,False,11.776731491088867,13.314129796802108,18.867228,16.688606
FedMetaTL,908,False,28.369401931762695,33.34835151590143,30.8367,26.232742
FedMetaTL,936,False,13.381842613220215,13.696021645395163,104.80647,102.40226
FedMetaTL,947,True,10.919127464294434,12.02686418132893,18.068302,16.404118
FedMetaTL,952,False,52.841590881347656,55.05697732307073,34.2403,32.862537
FedMetaTL,1087,True,9.628725051879883,10.702222889104226,44.16413,39.734203
FedMetaTL,1091,False,85.39688110351562,91.07646705687755,43.20789,40.513416
FedMetaTL,1093,True,9.482184410095215,10.75685823484128,46.864315,41.31096
FedMetaTL,1128,False,16.828950881958008,18.173057248730192,22.414371,20.75657
FedMetaTL,1141,False,9.104650497436523,9.85375661715951,46.231018,42.716427
FedMetaTL,1152,False,196.87290954589844,199.81935200950883,51.17324,50.41867
FedMetaTL,1154,False,133.9544219970703,140.9957196823719,47.500465,45.128307
FedMetaTL,1158,False,97.26033782958984,110.07381667402788,47.011826,41.53927
FedMetaTL,1167,False,21.492956161499023,26.267763939157085,35.589016,29.119843
FedMetaTL,1191,False,230.98316955566406,239.91970499262874,54.642124,52.606815
FedMetaTL,1193,False,20.94205093383789,31.365742689327874,43.019417,28.72289
FedMetaTL,1211,False,11.797453880310059,15.443544015471725,27.408346,20.937466
FedMetaTL,1215,False,21.28468132019043,24.105278532408622,26.47064,23.37327
FedMetaTL,1218,False,131.9715576171875,163.55215266276687,57.452614,46.358982
FedMetaTL,1220,True,184.68771362304688,216.67542149780164,59.24514,50.498802
FedMetaTL,1235,False,136.29013061523438,148.43477629080053,50.253414,46.14178
FedMetaTL,1255,False,5.024924278259277,6.7041339248354,16.49811,12.365767
FedMetaTL,1262,False,27.480628967285156,33.53649190154659,34.595524,28.348425
FedMetaTL,1267,False,85.41206359863281,92.4673084122167,43.240757,39.94149
FedMetaTL,1268,False,7.829744338989258,9.86070626969524,23.46508,18.632092
FedMetaTL,1293,False,19.159467697143555,20.89224572410741,24.715796,22.665897
FedMetaTL,1317,False,190.17202758789062,197.38108564082324,51.860935,49.96679
FedMetaTL,1334,False,27.295291900634766,30.285881515000103,29.307356,26.413393
FedMetaTL,1341,False,12.805119514465332,13.352690442042594,114.36447,109.67458
FedMetaTL,1375,True,39.04418182373047,40.167111553931,31.674093,30.7886
FedMetaTL,1407,False,23.536144256591797,28.110261980516675,30.038565,25.150675
FedMetaTL,1419,False,9.99219036102295,10.297432544299308,106.26829,103.11822
FedMetaTL,1447,False,67.2741928100586,69.01863355169928,37.178165,36.23849
