building_id,mae,rmse,cvrmse,wape,cold_start
196,0.14186446368694305,0.23408750544366888,17.27403,13.436897,False
212,0.22818902134895325,0.2299333998020848,20.733335,20.487648,True
216,0.08588734269142151,0.13526316724670284,10.726919,7.1798787,True
228,0.15676407516002655,0.24429997393695396,18.75629,15.494739,False
231,0.03987356275320053,0.05252689589406452,5.3457747,4.170875,False
236,0.06683076173067093,0.08819382081234749,9.112709,6.988674,False
266,0.1282287836074829,0.18403355696338736,16.136358,11.659718,False
294,0.11959268897771835,0.16689520802815438,14.688418,10.8245735,False
301,0.09772470593452454,0.1252173084569236,13.919297,10.710017,False
313,0.16877904534339905,0.25371730817001487,18.076178,11.523045,False
327,0.05134943500161171,0.06612981733151621,6.6915793,5.180164,False
331,0.4304999113082886,0.5560711808969296,44.163555,21.381172,False
356,0.4529842436313629,0.5606964921818095,179.01904,109.224335,False
400,0.21594445407390594,0.22975118915355966,27.492731,25.378853,True
468,0.09116270393133163,0.12920142825681724,14.249272,9.897014,False
474,0.38900476694107056,0.40792066666950916,54.25453,51.355022,True
480,0.3068186938762665,0.32755789114073974,38.01655,36.124863,False
503,0.39719465374946594,0.4089094740114087,55.062473,53.143925,False
519,0.254288911819458,0.2768919717181083,26.52952,23.687456,False
524,0.036159466952085495,0.04679380029837028,4.7240243,3.6498036,False
539,0.6065146923065186,0.7244459929413943,93.36191,79.637276,True
540,0.053793635219335556,0.06917571642833484,6.8722715,5.3661304,False
545,0.06685788929462433,0.08407023941985485,8.467699,6.720016,False
548,0.2873590290546417,0.31922404344140404,35.716137,32.474182,False
879,0.027360623702406883,0.03592534689035624,3.7889063,2.8496919,True
892,0.05451777204871178,0.07315866476393444,7.061492,5.3063035,False
901,0.03417148068547249,0.0466900095839653,5.0943737,3.5713117,True
907,0.07196599990129471,0.08910739837760558,9.25183,7.427299,False
908,0.05835479870438576,0.08827295327655149,8.798993,5.727513,False
936,0.35812315344810486,0.3768190728628398,48.93788,46.19687,False
947,0.0461738221347332,0.05829476927745183,6.2163525,4.8788605,True
952,0.037810634821653366,0.05221754479501336,5.194502,3.774016,False
1087,0.2691126763820648,0.3042245918579022,28.866982,26.391283,True
1091,0.04697106406092644,0.05921685386254114,5.9870205,4.7073364,False
1093,0.28704944252967834,0.329842816509189,31.101015,28.371311,True
1128,0.040343284606933594,0.05193569995386594,5.749942,4.317342,False
1141,0.2678491473197937,0.288532234662042,34.19197,31.339594,False
1152,0.029881082475185394,0.04322339188949078,4.4499793,2.9764938,False
1154,0.0371071994304657,0.05067743409126238,5.854499,3.9236925,False
1158,0.04536525905132294,0.06697200201342988,6.410507,4.420363,False
1167,0.1482728123664856,0.2274086541670866,19.70797,12.140333,False
1191,0.03686946630477905,0.05982829731691999,5.305824,3.68622,False
1193,0.10665935277938843,0.16426957776620488,16.64596,9.850242,False
1211,0.09913229942321777,0.1290301247924391,11.73806,9.059751,False
1215,0.06764565408229828,0.09742782102761882,10.122281,6.855138,False
1218,0.10275982320308685,0.14371007826253515,14.613989,10.206352,False
1220,0.10251369327306747,0.16630810050420813,13.851447,8.691146,True
1235,0.0978526920080185,0.38877941924885157,11.86537,6.0007305,False
1255,0.1362408548593521,0.27787120790935715,15.77528,12.013584,False
1262,0.12052499502897263,0.22484649083930358,13.728751,9.385602,False
1267,0.11588078737258911,0.40691414977258855,12.801735,7.7640047,False
1268,0.20748695731163025,0.41564435913776443,20.693542,15.031177,False
1293,0.11060452461242676,0.38711202256791827,11.731093,6.6417007,False
1317,0.07724926620721817,0.3337864205494136,9.856213,5.8491187,False
1334,0.04361796751618385,0.05805022153667321,5.7536325,4.359724,False
1341,0.5139914155006409,0.5546989708372547,68.55214,64.407166,False
1375,0.04045942425727844,0.05019976256641982,5.3244677,4.196765,True
1407,0.0717388316988945,0.09593892243197515,10.673463,7.6152143,False
1419,0.5567153692245483,0.5760222418500893,84.19554,81.11469,False
1447,0.03995406627655029,0.050394534358589343,5.1311336,4.0508294,False
